,Unnamed: 0,user,content,country,Pro Trump,Pro Biden,Neutral,date,replyCount,retweetCount,likeCount,one_hot_labels
580,580,"{'username': 'TarekFatah', 'displayname': 'Tarek Fatah', 'id': 17537467, 'description': 'An Indian born in Pakistan. Canadian by choice. Columnist, Toronto Sun. Author, ""Tragic Illusion of an Islamic State.” A Marxist fighting Islamism for 50 years.', 'rawDescription': 'An Indian born in Pakistan. Canadian by choice. Columnist, Toronto Sun. Author, ""Tragic Illusion of an Islamic State.” A Marxist fighting Islamism for 50 years.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2008, 11, 21, 14, 51, 32, tzinfo=datetime.timezone.utc), 'followersCount': 693603, 'friendsCount': 2254, 'statusesCount': 160679, 'favouritesCount': 726, 'listedCount': 2010, 'mediaCount': 15268, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'http://www.TarekFatah.net', 'linkTcourl': 'https://t.co/ToJg1Jzq5F', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1291886734205227008/Iojy69Qv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/17537467/1610415608'}","Uh oh! @Twitter stops me from posting new emails that now implicate #HunterBiden with China.  

Rent my #DaddyForDollars racket. https://t.co/X6qskHrg8u",Canada,1,0,0,2020-10-16 00:03:59+00:00,51.0,439.0,1668.0,100
581,581,"{'username': 'Lilyuv', 'displayname': 'Lily Uscanga', 'id': 160058630, 'description': 'IdealistRomanticDreamer,entrepreneurship,Fighter,Mom,Daughter,Sister,SIIP Operator,  insurance conselour  PseudoTheologist FDM,gym,Salads,wineSdC &chocoCake/I♥J', 'rawDescription': 'IdealistRomanticDreamer,entrepreneurship,Fighter,Mom,Daughter,Sister,SIIP Operator,  insurance conselour  PseudoTheologist FDM,gym,Salads,wineSdC &chocoCake/I♥J', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 6, 27, 2, 37, 46, tzinfo=datetime.timezone.utc), 'followersCount': 398, 'friendsCount': 723, 'statusesCount': 12247, 'favouritesCount': 3908, 'listedCount': 17, 'mediaCount': 319, 'location': 'Veracruz, Mexico ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/540134488010149888/ooEA52wy_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/160058630/1416292192'}",Donald TRUMP @realDonaldTrump I can't vote cause i'n not USA citizen. But i'm praying for your victory next Election. #PROVIDA #ProLife https://t.co/rwPTARa3SV,Mexico,1,0,0,2020-10-18 22:12:06+00:00,0.0,0.0,0.0,100
582,582,"{'username': 'Heedojpg', 'displayname': '🟣Heedo Abu Laban', 'id': 1027104396679819265, 'description': 'News Writer on @appleosophy | Twitter Spaces addict | Interested in Politics.', 'rawDescription': 'News Writer on @appleosophy | Twitter Spaces addict | Interested in Politics.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2018, 8, 8, 8, 9, 5, tzinfo=datetime.timezone.utc), 'followersCount': 35, 'friendsCount': 637, 'statusesCount': 802, 'favouritesCount': 1634, 'listedCount': 0, 'mediaCount': 96, 'location': 'The Holy Land', 'protected': False, 'linkUrl': 'https://appleosophy.com/', 'linkTcourl': 'https://t.co/SbqeGNdRxX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1367130956562317313/xF6TX0Se_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1027104396679819265/1534507110'}","As of right now, #Trump leading in Michigan, Wisconsin, Pennsylvania, North Carolina, and Georgia. But half of the votes are still not counted. #Elections2020 #Election2020",Israel,0,0,1,2020-11-04 05:51:46+00:00,0.0,0.0,0.0,1
583,583,"{'username': 'knotellin', 'displayname': 'Sr. Claire-Edith de la Croix (aka “Knot Telling”)', 'id': 232952721, 'description': 'Catholic Sister. Contemplative. Translator. Ret’d psych NP Survived Covid, Breast CA and Ewing’s Sarcoma. Like to laugh. #bcsm #catholictwitter #medtwitter', 'rawDescription': 'Catholic Sister. Contemplative. Translator. Ret’d psych NP Survived Covid, Breast CA and Ewing’s Sarcoma. Like to laugh. #bcsm #catholictwitter #medtwitter', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 1, 1, 21, 15, 53, tzinfo=datetime.timezone.utc), 'followersCount': 3521, 'friendsCount': 960, 'statusesCount': 9801, 'favouritesCount': 17981, 'listedCount': 37, 'mediaCount': 247, 'location': 'Jerusalem, Israel', 'protected': False, 'linkUrl': 'http://www.tellingknots.org', 'linkTcourl': 'https://t.co/ysrtbGtXeF', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1009698910875652096/vYZDoXI3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/232952721/1450775257'}","@movinmeat Thank you for the clear and cogent explanation. I believe I understand now. This was a terrifying attempt, not so unpredictable from Trump, but because of the silence of his GOP comrades.",Israel,0,1,0,2020-11-20 22:51:46+00:00,1.0,0.0,3.0,10
584,584,"{'username': 'cantankutesmen', 'displayname': 'Can Tankut Esmen', 'id': 1110972974012735488, 'description': 'Dr. (PhD)\U0001fab6 Historiographyâ³ Trakya UniversityðŸ‡¹ðŸ‡· k.y. ðŸ•¯Klasik Liberalizm ðŸ¬', 'rawDescription': 'Dr. (PhD)\U0001fab6 Historiographyâ³ Trakya UniversityðŸ‡¹ðŸ‡· k.y. ðŸ•¯Klasik Liberalizm ðŸ¬', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 3, 27, 18, 32, 52, tzinfo=datetime.timezone.utc), 'followersCount': 150, 'friendsCount': 227, 'statusesCount': 1626, 'favouritesCount': 5306, 'listedCount': 0, 'mediaCount': 119, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1345662637535883264/gFyiWRiA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1110972974012735488/1609070932'}",@JoeBiden Back in the game? ðŸ¤¦ðŸ»â€â™‚ï¸ https://t.co/n33bc0BsHU,Russia,0,1,0,2020-11-11 10:18:00+00:00,0.0,0.0,1.0,10
585,585,"{'username': 'malalves', 'displayname': 'Marcelo Alves', 'id': 95900511, 'description': 'Engineer', 'rawDescription': 'Engineer', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 12, 10, 13, 28, 8, tzinfo=datetime.timezone.utc), 'followersCount': 285, 'friendsCount': 723, 'statusesCount': 24814, 'favouritesCount': 80761, 'listedCount': 10, 'mediaCount': 705, 'location': 'São Paulo, Brazil', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/568002379/micro_sapinho_normal.jpg', 'profileBannerUrl': None}",@ianbremmer Because it is against Macron. Take a demonstration of this size against Bolsonoro or Trump and maybe Boris Johnson and then it would be all over the news channels.,Brazil,0,0,1,2020-11-28 22:58:17+00:00,0.0,2.0,7.0,1
586,586,"{'username': 'diegoramone77', 'displayname': 'Diego Santos Garcia👽🔴⚪', 'id': 34722999, 'description': 'Colorado, missioneiro, psicólogo e louco por cinema e videogame! :D\n\n🎶Glória do desporto nacional, óh INTERNACIONAL que eu vivo a exaltar🎵🔴⚪❤', 'rawDescription': 'Colorado, missioneiro, psicólogo e louco por cinema e videogame! :D\n\n🎶Glória do desporto nacional, óh INTERNACIONAL que eu vivo a exaltar🎵🔴⚪❤', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 4, 23, 20, 42, 19, tzinfo=datetime.timezone.utc), 'followersCount': 178, 'friendsCount': 503, 'statusesCount': 5365, 'favouritesCount': 31887, 'listedCount': 1, 'mediaCount': 316, 'location': 'Santo Antônio das Missões, Bra', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1363982540273451009/NVy2HvAs_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/34722999/1388889285'}",Fatality!! 😂😂 #ByeByeTrump https://t.co/wrsPEkvGU2,Brazil,0,1,0,2020-11-06 14:28:47+00:00,0.0,0.0,0.0,10
587,587,"{'username': 'kemlarais', 'displayname': 'Sihem Ben Ali ', 'id': 2235831036, 'description': 'Blogger all the time\nGender & Diversity\nAll about Tunisia,Women &Humanities', 'rawDescription': 'Blogger all the time\nGender & Diversity\nAll about Tunisia,Women &Humanities', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 12, 8, 10, 7, 3, tzinfo=datetime.timezone.utc), 'followersCount': 94, 'friendsCount': 338, 'statusesCount': 319, 'favouritesCount': 568, 'listedCount': 0, 'mediaCount': 71, 'location': 'Tunis,Tunisie', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1237733456022515712/mdFVYv1l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2235831036/1583883515'}","D day for hhe #AmericanElections
4 more years with #DonaldTrump or a radical change of line with #JoeBiden Biden? https://t.co/DWpHoowXur",Ukraine,0,0,1,2020-11-03 11:21:09+00:00,0.0,0.0,0.0,1
588,588,"{'username': 'iRMello', 'displayname': 'imgonnaaskyouwearamask', 'id': 1263268501, 'description': 'wake me up when I am able to use gifs instead of speech as communication', 'rawDescription': 'wake me up when I am able to use gifs instead of speech as communication', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 3, 13, 1, 6, 14, tzinfo=datetime.timezone.utc), 'followersCount': 177, 'friendsCount': 375, 'statusesCount': 836, 'favouritesCount': 68521, 'listedCount': 5, 'mediaCount': 257, 'location': 'east', 'protected': False, 'linkUrl': 'https://www.twitter.com', 'linkTcourl': 'https://t.co/990q7Opv1s', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1031748606762598400/FMCTUwcD_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1263268501/1499364589'}","@HomelandKen @realDonaldTrump What do you mean by ""(at least)""? 

Also a nomination is not the same thing as winning but I guess you would be confused since you somehow have a seat even though you were illegally appointed (at least that's what the experts said)

#NovemberIsComing Kenny https://t.co/8XZhYI8IZS",Israel,0,0,1,2020-10-27 16:59:25+00:00,0.0,0.0,0.0,1
589,589,"{'username': 'NingxiaM', 'displayname': 'East Asian Business News', 'id': 1023905304499503105, 'description': 'Business news in & around East Asia. From energy to IoT, startups & heavy industry + all things in between. Based in ðŸ‡¹ðŸ‡¼', 'rawDescription': 'Business news in & around East Asia. From energy to IoT, startups & heavy industry + all things in between. Based in ðŸ‡¹ðŸ‡¼', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2018, 7, 30, 12, 17, 2, tzinfo=datetime.timezone.utc), 'followersCount': 189, 'friendsCount': 85, 'statusesCount': 2257, 'favouritesCount': 1008, 'listedCount': 6, 'mediaCount': 95, 'location': 'Taipei City, Taiwan', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1355498678903926784/tT1xpZ_i_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1023905304499503105/1612011043'}","Face-off Between Rival Political Factions In Philadelphia 
#USElection2020 #Trump #bidenharis2020 #Biden #BidenHarris2020 #USElection2020 #Philadelphia #Recount2020 #EveryVoteCounts #TrumpVsBidenFight #Election2020 #ElectionResults2020
https://t.co/mRI0BEn1dx via @TheTaiwanTimes",South Korea,0,0,1,2020-11-08 00:05:09+00:00,0.0,0.0,0.0,1
590,590,"{'username': 'JPSDN', 'displayname': 'JeanPierre SOUAIDAN', 'id': 102065467, 'description': 'BRAND AMBASSADOR-TRAVELER. SNAPCHAT: JPSDN management.jpsdn@gmail.com | Lebanon,Intl ðŸŒ |', 'rawDescription': 'BRAND AMBASSADOR-TRAVELER. SNAPCHAT: JPSDN management.jpsdn@gmail.com | Lebanon,Intl ðŸŒ |', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 1, 5, 13, 48, 39, tzinfo=datetime.timezone.utc), 'followersCount': 2390, 'friendsCount': 1976, 'statusesCount': 14524, 'favouritesCount': 11052, 'listedCount': 32, 'mediaCount': 1104, 'location': 'Lebanon', 'protected': False, 'linkUrl': 'http://www.instagram.com/jpsdn', 'linkTcourl': 'https://t.co/KYoyRcNZTM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1339253553047744515/qvLFdYZL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/102065467/1608137844'}","One of them is better for the USA, but both of them are equally the same for the Middle East.
 #Biden #trump #Elections2020 ðŸ‡ºðŸ‡¸",Ukraine,0,0,1,2020-11-04 07:34:31+00:00,1.0,4.0,28.0,1
591,591,"{'username': 'frisrael', 'displayname': 'Forest Rain', 'id': 111386812, 'description': 'The voice of Inspiration from Zion, columnist for @elderofziyon & the  @ValleyPatriot | The purpose of life is a life of purpose.', 'rawDescription': 'The voice of Inspiration from Zion, columnist for @elderofziyon & the  @ValleyPatriot | The purpose of life is a life of purpose.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 2, 4, 19, 2, 34, tzinfo=datetime.timezone.utc), 'followersCount': 1486, 'friendsCount': 616, 'statusesCount': 18905, 'favouritesCount': 5070, 'listedCount': 55, 'mediaCount': 724, 'location': 'Israel', 'protected': False, 'linkUrl': 'http://www.InspirationFromZion.com', 'linkTcourl': 'https://t.co/MHkgebkCHn', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1288385774237429760/KABNNRqs_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/111386812/1570093430'}","If you are an #American, especially if you are a #Jew and have not voted yet, please consider this.
@realDonaldTrump made my life safer as well as those of millions across the Middle East.
This is why #Israel loves #Trump
https://t.co/GG8LGd8H43",Ukraine,1,0,0,2020-10-22 04:37:30+00:00,0.0,0.0,5.0,100
592,592,"{'username': 'iamralphivan', 'displayname': 'Ralph Ivan', 'id': 458837077, 'description': '| RN | Gender Specialist | Humanitarian Development Worker | Social Activist | Reformist | Wanderer | 📩 ralphnavi@gmail.com', 'rawDescription': '| RN | Gender Specialist | Humanitarian Development Worker | Social Activist | Reformist | Wanderer | 📩 ralphnavi@gmail.com', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 1, 9, 0, 34, 57, tzinfo=datetime.timezone.utc), 'followersCount': 355, 'friendsCount': 1677, 'statusesCount': 6308, 'favouritesCount': 3220, 'listedCount': 12, 'mediaCount': 241, 'location': 'Taguig City', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/432054144698818560/MqXliX6k_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/458837077/1409145773'}","@DonaldJTrumpJr A friendly reminder, kindly start packing all your things now and leave the WH! Indeed, Biden will #MakeAmericaGreatAgain 🤞🏻🤞🏻🤞🏻

#USElection2020",China,0,1,0,2020-11-05 13:18:56+00:00,0.0,0.0,0.0,10
593,593,"{'username': 'jacredd', 'displayname': 'JR', 'id': 37897704, 'description': 'Personal acct. Curious HK island-dweller. Views mine.   ""We are not what we know but what we are willing to learn"".     Surviving teens. RT not endorsements.', 'rawDescription': 'Personal acct. Curious HK island-dweller. Views mine.   ""We are not what we know but what we are willing to learn"".     Surviving teens. RT not endorsements.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 5, 5, 10, 32, 13, tzinfo=datetime.timezone.utc), 'followersCount': 291, 'friendsCount': 2008, 'statusesCount': 2804, 'favouritesCount': 12281, 'listedCount': 1, 'mediaCount': 60, 'location': 'Hong Kong', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1164799003126452225/_pwoeS3l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/37897704/1611454925'}","Has @IvankaTrump  started reading “The Emperor’s New Clothes” to the Donald yet?

Someone has to tell him.

#ByeByeTrump #AmericaDecides",South Korea,0,1,0,2020-11-07 17:05:40+00:00,0.0,0.0,0.0,10
594,594,"{'username': 'wichoalvarez', 'displayname': 'Wichô Álvarez ™® 🇲🇽', 'id': 113447950, 'description': 'Papá de Antonella por mucho lo mejor que Dios me ha dado, amante del Vino y del buen comer, Americanista de Corazon !!', 'rawDescription': 'Papá de Antonella por mucho lo mejor que Dios me ha dado, amante del Vino y del buen comer, Americanista de Corazon !!', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 2, 11, 20, 3, 41, tzinfo=datetime.timezone.utc), 'followersCount': 251, 'friendsCount': 1010, 'statusesCount': 37281, 'favouritesCount': 15940, 'listedCount': 2, 'mediaCount': 1919, 'location': 'Mexico City', 'protected': False, 'linkUrl': 'https://www.instagram.com/jl_wicho_alvarez?r=nametag', 'linkTcourl': 'https://t.co/0RhXwKLg7T', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1368878250131398657/1nxS2FZz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/113447950/1582637396'}","#ALVlosTrump
#ByeByeTrump
@FLOTUS love u",Mexico,0,1,0,2020-11-07 12:46:27+00:00,0.0,0.0,0.0,10
595,595,"{'username': 'DeSalgado', 'displayname': 'Eduardo Salgado De C', 'id': 313378959, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 6, 8, 15, 26, 48, tzinfo=datetime.timezone.utc), 'followersCount': 174, 'friendsCount': 360, 'statusesCount': 10728, 'favouritesCount': 9639, 'listedCount': 0, 'mediaCount': 1313, 'location': 'SÃ£o Pedro da Aldeia, Brasil', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/779869143671705606/3A6UgVEI_normal.jpg', 'profileBannerUrl': None}","Attorney Sidney Powell Drops Massive Bomb: â€œWeâ€™ve Identified 450,000 Ballots That Miraculously Only Have a Vote For Joe Bidenâ€ https://t.co/kIk13TQkqS via @pamelageller",Brazil,0,0,1,2020-11-09 23:00:54+00:00,0.0,0.0,0.0,1
596,596,"{'username': 'scottbalaam', 'displayname': 'scottbalaam', 'id': 57654198, 'description': 'Spend my time teaching and writing ... Happiest when travelling. Co-founder of @tibsnews - #SSLazio, #Calcio and #Watfordfc lover. All views are my own!', 'rawDescription': 'Spend my time teaching and writing ... Happiest when travelling. Co-founder of @tibsnews - #SSLazio, #Calcio and #Watfordfc lover. All views are my own!', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 7, 17, 14, 19, 11, tzinfo=datetime.timezone.utc), 'followersCount': 2653, 'friendsCount': 405, 'statusesCount': 28737, 'favouritesCount': 10691, 'listedCount': 71, 'mediaCount': 360, 'location': 'Florence, Tuscany', 'protected': False, 'linkUrl': 'http://www.tibsnews.co.uk', 'linkTcourl': 'https://t.co/GJn85dpRdI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1300678963191316480/d1qcscSg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/57654198/1598941040'}","My American colleagues have all submitted their votes for Joe.

Personally I hope he wins - some people might not be sure what changes he would make but surely he has to be better than Trump.

#VoteHimOut
#VoteJoe
#Vote https://t.co/u2WyqGXr0k",Ukraine,0,1,0,2020-11-03 23:18:28+00:00,1.0,0.0,4.0,10
